-10.0 : -0.83907151222229
-9.5 : -0.9971721768379211
-9.0 : -0.9111302495002747
-8.5 : -0.6020119190216064
-8.0 : -0.1455000340938568
-7.5 : 0.3466353118419647
-7.0 : 0.7539022564888
-6.5 : 0.9765875935554504
-6.0 : 0.960170328617096
-5.5 : 0.7086697816848755
-5.0 : 0.28366219997406006
-4.5 : -0.2107958048582077
-4.0 : -0.6536436080932617
-3.5 : -0.9364567399024963
-3.0 : -0.9899924993515015
-2.5 : -0.8011435866355896
-2.0 : -0.416146844625473
-1.5 : 0.07073719799518585
-1.0 : 0.5403023362159729
-0.5 : 0.8775825500488281
0.0 : 1.0
0.5 : 0.8775825500488281
1.0 : 0.5403023362159729
1.5 : 0.07073719799518585
2.0 : -0.416146844625473
2.5 : -0.8011435866355896
3.0 : -0.9899924993515015
3.5 : -0.9364567399024963
4.0 : -0.6536436080932617
4.5 : -0.2107958048582077
5.0 : 0.28366219997406006
5.5 : 0.7086697816848755
6.0 : 0.960170328617096
6.5 : 0.9765875935554504
7.0 : 0.7539022564888
7.5 : 0.3466353118419647
8.0 : -0.1455000340938568
8.5 : -0.6020119190216064
9.0 : -0.9111302495002747
9.5 : -0.9971721768379211
10.0 : -0.83907151222229
