-10.0 : 0.5440211296081543
-9.5 : 0.07515112310647964
-9.0 : -0.41211849451065063
-8.5 : -0.79848712682724
-8.0 : -0.9893582463264465
-7.5 : -0.9380000233650208
-7.0 : -0.6569865942001343
-6.5 : -0.21512000262737274
-6.0 : 0.279415488243103
-5.5 : 0.7055402994155884
-5.0 : 0.9589242339134216
-4.5 : 0.9775300621986389
-4.0 : 0.756802499294281
-3.5 : 0.35078322887420654
-3.0 : -0.14112001657485962
-2.5 : -0.5984721779823303
-2.0 : -0.9092974662780762
-1.5 : -0.9974949359893799
-1.0 : -0.8414709568023682
-0.5 : -0.4794255197048187
0.0 : 0.0
0.5 : 0.4794255197048187
1.0 : 0.8414709568023682
1.5 : 0.9974949359893799
2.0 : 0.9092974662780762
2.5 : 0.5984721779823303
3.0 : 0.14112001657485962
3.5 : -0.35078322887420654
4.0 : -0.756802499294281
4.5 : -0.9775300621986389
5.0 : -0.9589242339134216
5.5 : -0.7055402994155884
6.0 : -0.279415488243103
6.5 : 0.21512000262737274
7.0 : 0.6569865942001343
7.5 : 0.9380000233650208
8.0 : 0.9893582463264465
8.5 : 0.79848712682724
9.0 : 0.41211849451065063
9.5 : -0.07515112310647964
10.0 : -0.5440211296081543
