11.70, 421, 31
11.90, 424, 31
12.00, 426, 31
12.00, 426, 31
12.10, 427, 31
12.30, 430, 31
12.20, 429, 31
12.40, 432, 31
12.50, 434, 31
12.60, 435, 31
12.60, 435, 31
12.60, 435, 31
12.70, 437, 31
12.80, 438, 31
12.90, 440, 31
13.00, 442, 31
12.80, 438, 31
12.90, 440, 31
12.80, 438, 31
12.90, 440, 31
12.60, 435, 31
12.70, 437, 31
12.70, 437, 31
12.80, 438, 31
12.80, 438, 31
12.50, 434, 31
12.60, 435, 31
12.70, 437, 31
12.80, 438, 31
12.60, 435, 31
12.70, 437, 31
12.90, 440, 31
12.80, 438, 31
13.00, 442, 31
13.10, 443, 31
13.20, 445, 31
13.30, 447, 31
13.30, 447, 31
13.10, 443, 31
13.40, 448, 31
13.30, 447, 31
13.20, 445, 31
13.40, 448, 31
13.50, 450, 31
13.50, 450, 31
13.60, 452, 31
13.90, 457, 31
13.80, 455, 31
13.70, 453, 31
14.00, 459, 31
13.50, 450, 31
13.60, 452, 31
13.40, 448, 31
13.70, 453, 31
13.30, 447, 31
13.80, 455, 31
13.90, 457, 31
13.90, 457, 31
13.80, 455, 31
13.90, 457, 31
13.50, 450, 31
13.60, 452, 31
13.70, 453, 31
13.70, 453, 31
13.70, 453, 31
13.80, 455, 31
13.70, 453, 31
13.20, 445, 31
13.20, 445, 31
13.30, 447, 31
13.40, 448, 31
13.40, 448, 31
13.50, 450, 31
13.60, 452, 31
13.70, 453, 31
13.70, 453, 32
13.80, 455, 32
13.90, 457, 32
13.80, 455, 32
13.90, 457, 32
14.00, 459, 32
13.90, 457, 32
14.10, 460, 33
13.70, 453, 33
13.80, 455, 33
13.90, 457, 33
14.00, 459, 33
14.10, 460, 33
13.90, 457, 33
13.60, 452, 33
13.70, 453, 34
13.60, 452, 34
13.80, 455, 34
13.60, 452, 34
13.70, 453, 34
13.80, 455, 34
13.90, 457, 34
13.40, 448, 35
13.60, 452, 35
13.50, 450, 35
13.60, 452, 35
13.40, 448, 35
13.50, 450, 35
13.50, 450, 36
13.50, 450, 36
13.60, 452, 36
13.40, 448, 36
13.70, 453, 36
13.70, 453, 36
13.80, 455, 36
13.90, 457, 36
14.10, 460, 37
14.00, 459, 37
14.10, 460, 37
13.90, 457, 37
14.00, 459, 37
14.20, 462, 37
14.30, 464, 37
14.40, 466, 37
14.50, 468, 37
13.90, 457, 38
13.50, 450, 38
13.40, 448, 38
13.60, 452, 38
13.70, 453, 38
13.80, 455, 39
13.80, 455, 39
13.90, 457, 39
13.70, 453, 39
13.50, 450, 39
13.80, 455, 39
13.60, 452, 39
13.80, 455, 39
13.90, 457, 39
13.70, 453, 39
13.80, 455, 40
14.00, 459, 40
13.90, 457, 40
14.10, 460, 40
13.90, 457, 40
13.90, 457, 40
14.00, 459, 40
13.90, 457, 40
14.10, 460, 40
14.40, 466, 41
14.50, 468, 41
14.20, 462, 41
14.30, 464, 41
14.60, 469, 41
15.00, 477, 41
14.70, 471, 41
14.80, 473, 41
14.60, 469, 41
14.90, 475, 41
14.80, 473, 41
14.80, 473, 41
14.60, 469, 41
14.50, 468, 41
14.30, 464, 41
14.40, 466, 41
14.40, 466, 41
14.50, 468, 41
14.50, 468, 41
14.60, 469, 41
14.70, 471, 41
14.60, 469, 41
14.70, 471, 41
14.60, 469, 41
14.70, 471, 41
14.60, 469, 41
14.60, 469, 41
14.70, 471, 41
14.80, 473, 41
14.70, 471, 41
14.60, 469, 41
14.70, 471, 41
14.60, 469, 41
14.70, 471, 41
14.80, 473, 41
14.90, 475, 41
15.10, 479, 41
15.20, 481, 41
15.00, 477, 41
15.60, 488, 41
15.50, 487, 41
15.70, 490, 41
15.70, 490, 41
15.60, 488, 41
15.30, 483, 41
15.40, 485, 41
15.80, 492, 41
15.80, 492, 41
15.80, 492, 41
15.90, 494, 41
15.80, 492, 41
15.70, 490, 41
15.30, 483, 41
15.50, 487, 41
15.40, 485, 41
15.40, 485, 41
15.20, 481, 41
15.20, 481, 41
15.30, 483, 41
15.60, 488, 41
15.50, 487, 41
15.70, 490, 41
15.40, 485, 41
16.00, 496, 41
16.10, 498, 41
15.90, 494, 41
15.80, 492, 41
16.20, 501, 41
15.70, 490, 41
15.70, 490, 41
15.70, 490, 41
15.80, 492, 41
15.90, 494, 41
16.10, 498, 41
15.80, 492, 41
16.00, 496, 41
15.70, 490, 41
16.10, 498, 41
16.50, 507, 41
15.90, 494, 41
16.20, 501, 41
16.40, 505, 41
16.30, 503, 41
16.50, 507, 41
16.00, 496, 41
16.30, 503, 41
16.40, 505, 41
16.60, 509, 41
16.70, 511, 41
16.50, 507, 41
16.60, 509, 41
16.70, 511, 41
16.50, 507, 41
16.50, 507, 41
16.40, 505, 41
16.50, 507, 41
16.30, 503, 41
16.30, 503, 41
16.30, 503, 41
16.30, 503, 41
16.50, 507, 41
16.80, 513, 41
16.70, 511, 41
16.40, 505, 41
16.60, 509, 41
17.00, 517, 41
16.90, 515, 41
17.10, 520, 41
17.10, 520, 41
16.70, 511, 41
16.60, 509, 41
16.70, 511, 41
16.80, 513, 41
16.90, 515, 41
16.70, 511, 41
16.70, 511, 41
16.80, 513, 41
16.80, 513, 41
16.70, 511, 41
16.70, 511, 41
16.80, 513, 41
17.00, 517, 41
16.90, 515, 41
17.20, 522, 41
17.30, 524, 41
17.10, 520, 41
17.40, 526, 41
17.30, 524, 41
17.20, 522, 41
17.10, 520, 41
17.20, 522, 41
17.30, 524, 41
17.40, 526, 41
17.40, 526, 41
17.00, 517, 41
17.00, 517, 41
17.10, 520, 41
17.30, 524, 41
17.20, 522, 41
16.90, 515, 41
17.40, 526, 41
17.20, 522, 41
17.30, 524, 41
17.30, 524, 41
17.20, 522, 41
17.40, 526, 41
17.30, 524, 41
17.20, 522, 41
17.40, 526, 41
17.40, 526, 41
17.50, 528, 41
17.50, 528, 41
17.60, 531, 41
17.70, 533, 41
17.50, 528, 41
17.50, 528, 41
17.60, 531, 41
17.80, 535, 41
17.70, 533, 41
17.90, 537, 41
17.60, 531, 41
17.70, 533, 41
18.00, 540, 41
18.10, 542, 41
18.20, 544, 41
18.30, 547, 41
17.70, 533, 41
17.70, 533, 41
17.50, 528, 41
17.40, 526, 41
17.50, 528, 41
17.30, 524, 41
17.60, 531, 41
17.70, 533, 41
17.50, 528, 41
17.20, 522, 41
17.30, 524, 41
17.20, 522, 41
17.40, 526, 41
17.60, 531, 41
17.50, 528, 41
17.30, 524, 41
17.40, 526, 41
17.20, 522, 41
17.40, 526, 42
17.40, 526, 42
17.50, 528, 42
17.70, 533, 42
17.60, 531, 42
17.70, 533, 42
17.80, 535, 42
17.60, 531, 43
17.80, 535, 43
17.70, 533, 43
17.90, 537, 43
17.50, 528, 43
17.40, 526, 43
17.50, 528, 43
17.50, 528, 44
17.40, 526, 44
17.30, 524, 44
17.10, 520, 44
17.20, 522, 44
17.30, 524, 44
17.40, 526, 44
17.40, 526, 44
17.50, 528, 44
17.60, 531, 44
17.60, 531, 45
17.40, 526, 45
17.50, 528, 45
17.50, 528, 45
17.40, 526, 45
17.30, 524, 45
16.80, 513, 46
17.10, 520, 46
16.90, 515, 46
17.00, 517, 46
17.10, 520, 46
17.20, 522, 46
17.50, 528, 46
17.40, 526, 46
17.30, 524, 46
17.50, 528, 46
17.50, 528, 46
17.70, 533, 46
17.60, 531, 46
17.60, 531, 47
17.70, 533, 47
17.90, 537, 47
17.80, 535, 47
17.70, 533, 47
17.80, 535, 47
17.80, 535, 47
17.70, 533, 47
17.80, 535, 47
17.80, 535, 48
17.60, 531, 48
17.00, 517, 48
17.10, 520, 48
17.50, 528, 48
17.40, 526, 48
17.30, 524, 48
17.20, 522, 48
17.50, 528, 48
17.60, 531, 49
17.60, 531, 49
17.50, 528, 49
17.70, 533, 49
17.60, 531, 49
17.80, 535, 49
18.00, 540, 49
17.90, 537, 49
17.90, 537, 49
18.00, 540, 49
18.00, 540, 49
18.10, 542, 49
17.80, 535, 50
17.70, 533, 50
17.50, 528, 50
17.60, 531, 50
17.70, 533, 50
17.80, 535, 50
17.90, 537, 50
18.00, 540, 50
18.10, 542, 51
18.00, 540, 51
18.20, 544, 51
17.80, 535, 51
17.70, 533, 51
17.60, 531, 51
17.90, 537, 51
18.10, 542, 51
18.00, 540, 51
18.20, 544, 51
18.20, 544, 51
18.30, 547, 51
18.40, 549, 51
18.20, 544, 51
18.10, 542, 51
18.20, 544, 51
18.30, 547, 51
18.30, 547, 51
18.40, 549, 51
17.90, 537, 51
17.80, 535, 51
17.80, 535, 51
17.90, 537, 51
18.00, 540, 51
18.10, 542, 51
18.20, 544, 51
18.00, 540, 51
18.10, 542, 51
18.20, 544, 51
18.30, 547, 51
18.20, 544, 51
18.40, 549, 51
18.30, 547, 51
18.40, 549, 51
18.70, 556, 51
18.80, 559, 51
18.30, 547, 51
18.40, 549, 51
18.50, 551, 51
18.60, 554, 51
18.90, 561, 51
18.80, 559, 51
18.90, 561, 51
18.70, 556, 51
18.70, 556, 51
18.70, 556, 51
18.60, 554, 51
18.70, 556, 51
18.80, 559, 51
18.80, 559, 51
18.90, 561, 51
18.80, 559, 51
18.90, 561, 51
18.80, 559, 51
19.00, 564, 51
19.00, 564, 51
19.10, 566, 51
19.20, 569, 51
19.30, 571, 51
19.40, 574, 51
19.20, 569, 51
19.50, 576, 51
19.30, 571, 51
19.40, 574, 51
19.50, 576, 51
19.40, 574, 51
19.40, 574, 51
19.50, 576, 51
19.70, 581, 51
19.70, 581, 51
19.60, 579, 51
19.30, 571, 51
19.50, 576, 51
19.40, 574, 51
19.30, 571, 51
19.10, 566, 51
19.00, 564, 51
18.60, 554, 51
18.90, 561, 51
18.50, 551, 51
18.80, 559, 51
18.70, 556, 51
18.50, 551, 51
18.40, 549, 51
18.60, 554, 51
18.90, 561, 51
18.80, 559, 51
18.70, 556, 51
19.40, 574, 51
19.20, 569, 51
19.30, 571, 51
19.10, 566, 51
19.00, 564, 51
19.50, 576, 51
19.30, 571, 51
19.40, 574, 51
19.60, 579, 51
19.50, 576, 51
19.70, 581, 51
19.60, 579, 51
19.70, 581, 51
19.80, 584, 51
20.00, 589, 51
20.10, 592, 51
20.20, 595, 51
20.30, 597, 51
19.90, 587, 51
19.60, 579, 51
19.50, 576, 51
19.80, 584, 51
19.90, 587, 51
19.70, 581, 51
19.90, 587, 51
19.70, 581, 51
19.80, 584, 51
20.00, 589, 51
20.00, 589, 51
19.90, 587, 51
19.80, 584, 51
19.70, 581, 51
19.80, 584, 51
19.70, 581, 51
19.40, 574, 51
19.30, 571, 51
19.50, 576, 51
19.60, 579, 51
19.80, 584, 51
19.70, 581, 51
19.60, 579, 51
19.80, 584, 51
19.70, 581, 51
19.90, 587, 51
20.10, 592, 51
20.00, 589, 51
20.00, 589, 51
19.80, 584, 51
19.90, 587, 51
20.30, 597, 51
20.10, 592, 51
20.20, 595, 51
20.10, 592, 51
20.00, 589, 51
19.80, 584, 51
19.90, 587, 51
20.10, 592, 51
20.00, 589, 51
20.50, 603, 51
20.40, 600, 51
20.20, 595, 51
20.30, 597, 51
19.70, 581, 51
19.30, 571, 51
20.00, 589, 51
19.40, 574, 51
19.50, 576, 51
19.80, 584, 51
19.60, 579, 51
19.90, 587, 51
20.10, 592, 51
20.50, 603, 51
20.30, 597, 51
20.30, 597, 51
20.20, 595, 51
20.30, 597, 51
20.40, 600, 51
20.40, 600, 51
20.50, 603, 51
20.60, 606, 51
20.60, 606, 51
20.20, 595, 51
20.00, 589, 51
20.30, 597, 51
20.10, 592, 51
20.20, 595, 51
20.30, 597, 51
20.30, 597, 51
20.40, 600, 51
19.00, 564, 51
19.10, 566, 51
19.00, 564, 51
18.90, 561, 51
19.20, 569, 51
19.40, 574, 51
19.50, 576, 51
19.10, 566, 51
19.60, 579, 51
18.80, 559, 51
19.90, 587, 51
19.30, 571, 51
19.60, 579, 51
19.70, 581, 51
19.80, 584, 51
20.00, 589, 51
20.10, 592, 51
20.30, 597, 51
20.20, 595, 51
20.10, 592, 51
20.30, 597, 51
20.00, 589, 51
20.20, 595, 51
20.10, 592, 51
20.20, 595, 51
20.50, 603, 51
20.60, 606, 51
20.30, 597, 51
20.40, 600, 51
20.70, 608, 51
20.50, 603, 51
20.60, 606, 51
20.90, 614, 51
20.80, 611, 51
20.40, 600, 51
20.30, 597, 51
20.50, 603, 51
20.40, 600, 51
20.60, 606, 51
20.50, 603, 52
20.30, 597, 52
20.40, 600, 52
20.40, 600, 52
20.30, 597, 53
20.40, 600, 53
20.20, 595, 53
19.50, 576, 54
19.30, 571, 54
19.40, 574, 54
19.60, 579, 54
19.70, 581, 54
18.90, 561, 54
18.40, 549, 54
18.50, 551, 54
18.60, 554, 55
18.80, 559, 55
18.70, 556, 55
19.40, 574, 55
19.00, 564, 55
18.90, 561, 55
19.50, 576, 55
19.30, 571, 55
19.20, 569, 55
19.60, 579, 55
19.10, 566, 55
19.40, 574, 55
19.30, 571, 55
19.50, 576, 55
19.20, 569, 55
19.80, 584, 55
19.60, 579, 55
20.20, 595, 55
20.00, 589, 55
19.70, 581, 55
19.90, 587, 55
20.10, 592, 55
20.20, 595, 56
20.30, 597, 56
19.50, 576, 56
19.90, 587, 56
19.70, 581, 56
19.80, 584, 56
19.60, 579, 56
20.10, 592, 56
20.20, 595, 56
20.00, 589, 56
20.00, 589, 56
20.10, 592, 56
20.20, 595, 56
20.10, 592, 56
19.90, 587, 57
19.80, 584, 57
20.00, 589, 57
19.60, 579, 58
19.90, 587, 58
19.80, 584, 58
19.70, 581, 58
19.80, 584, 58
19.40, 574, 59
19.70, 581, 59
19.60, 579, 59
19.50, 576, 59
19.40, 574, 59
19.60, 579, 59
19.50, 576, 59
18.50, 551, 60
18.40, 549, 60
18.10, 542, 60
18.20, 544, 60
19.10, 566, 60
19.00, 564, 60
18.60, 554, 60
18.30, 547, 60
19.40, 574, 60
19.30, 571, 60
18.80, 559, 60
19.20, 569, 60
18.70, 556, 60
18.90, 561, 60
19.60, 579, 60
19.50, 576, 60
19.90, 587, 60
19.80, 584, 60
19.70, 581, 60
19.40, 574, 61
18.70, 556, 61
19.00, 564, 61
19.10, 566, 61
18.60, 554, 61
19.20, 569, 61
19.30, 571, 61
19.90, 587, 61
18.90, 561, 61
19.50, 576, 61
19.80, 584, 61
19.60, 579, 61
19.70, 581, 61
18.80, 559, 61
19.70, 581, 61
19.60, 579, 61
19.40, 574, 61
19.90, 587, 61
19.80, 584, 61
19.50, 576, 61
20.00, 589, 61
20.50, 603, 61
20.30, 597, 61
20.40, 600, 61
20.10, 592, 61
20.20, 595, 61
20.60, 606, 61
20.80, 611, 61
20.70, 608, 61
21.00, 617, 61
20.90, 614, 61
21.10, 620, 61
21.20, 622, 61
20.70, 608, 61
20.80, 611, 61
20.90, 614, 61
20.10, 592, 61
20.30, 597, 61
20.40, 600, 61
20.20, 595, 61
20.10, 592, 61
20.20, 595, 61
19.40, 574, 61
19.80, 584, 61
19.60, 579, 61
19.50, 576, 61
19.70, 581, 61
19.90, 587, 61
20.30, 597, 61
20.70, 608, 61
20.80, 611, 61
20.40, 600, 61
20.60, 606, 61
20.50, 603, 61
20.20, 595, 61
20.00, 589, 61
20.10, 592, 61
20.90, 614, 61
21.00, 617, 61
20.40, 600, 61
20.00, 589, 61
20.30, 597, 61
20.20, 595, 61
20.10, 592, 61
20.50, 603, 61
19.70, 581, 61
20.30, 597, 61
20.40, 600, 61
20.10, 592, 61
20.20, 595, 61
20.00, 589, 61
19.80, 584, 61
19.90, 587, 61
20.60, 606, 61
20.90, 614, 61
21.00, 617, 61
20.70, 608, 61
20.80, 611, 61
20.70, 608, 61
20.60, 606, 61
21.00, 617, 61
21.10, 620, 61
20.90, 614, 61
20.80, 611, 61
21.20, 622, 61
21.30, 625, 61
21.10, 620, 61
21.20, 622, 61
21.00, 617, 61
21.50, 631, 61
21.40, 628, 61
21.60, 634, 61
22.10, 649, 61
21.80, 640, 61
22.00, 646, 61
21.70, 637, 61
21.90, 643, 61
22.20, 652, 61
22.10, 649, 61
22.30, 655, 61
22.20, 652, 61
22.40, 658, 61
22.50, 662, 61
22.60, 665, 61
21.80, 640, 61
20.80, 611, 61
20.90, 614, 61
20.30, 597, 61
20.50, 603, 61
20.40, 600, 61
20.90, 614, 61
21.20, 622, 61
21.00, 617, 61
20.70, 608, 61
20.80, 611, 61
21.30, 625, 61
20.60, 606, 61
21.10, 620, 61
21.40, 628, 61
21.60, 634, 61
21.50, 631, 61
21.70, 637, 61
21.10, 620, 61
20.60, 606, 61
20.80, 611, 61
21.40, 628, 61
21.30, 625, 61
20.50, 603, 61
21.00, 617, 61
20.90, 614, 61
20.40, 600, 61
20.70, 608, 61
21.20, 622, 61
21.40, 628, 61
21.70, 637, 61
21.50, 631, 61
21.30, 625, 61
21.60, 634, 61
21.20, 622, 61
22.40, 658, 61
22.10, 649, 61
22.30, 655, 61
21.90, 643, 61
22.60, 665, 61
22.00, 646, 61
22.70, 668, 61
21.80, 640, 61
22.20, 652, 61
22.50, 662, 61
22.80, 671, 61
22.90, 674, 61
22.60, 665, 61
22.50, 662, 61
22.70, 668, 61
22.80, 671, 61
21.90, 643, 61
22.20, 652, 61
22.40, 658, 61
22.60, 665, 61
22.70, 668, 61
22.50, 662, 61
21.70, 637, 61
22.00, 646, 61
22.30, 655, 61
22.90, 674, 61
23.00, 678, 61
23.10, 681, 61
22.10, 649, 61
21.70, 637, 61
20.40, 600, 61
21.10, 620, 61
21.40, 628, 61
20.20, 595, 61
20.30, 597, 61
21.20, 622, 61
20.10, 592, 61
20.90, 614, 61
21.50, 631, 61
20.50, 603, 61
21.30, 625, 61
21.00, 617, 61
21.60, 634, 61
20.80, 611, 61
20.70, 608, 61
20.60, 606, 61
21.90, 643, 61
21.80, 640, 61
21.70, 637, 61
22.10, 649, 61
22.00, 646, 61
22.30, 655, 61
22.20, 652, 61
22.70, 668, 61
22.60, 665, 61
22.30, 655, 61
22.50, 662, 61
22.00, 646, 61
21.90, 643, 61
22.10, 649, 61
22.20, 652, 61
22.40, 658, 61
22.80, 671, 61
23.00, 678, 61
22.90, 674, 61
23.40, 691, 61
23.30, 687, 61
23.20, 684, 61
23.10, 681, 61
23.50, 694, 61
23.60, 697, 61
23.80, 704, 61
23.70, 701, 61
23.50, 694, 61
23.30, 687, 61
23.40, 691, 61
23.70, 701, 61
23.80, 704, 61
23.60, 697, 61
23.90, 708, 61
23.50, 694, 61
22.60, 665, 61
22.80, 671, 61
22.70, 668, 61
22.90, 674, 61
22.70, 668, 61
22.80, 671, 61
22.60, 665, 61
22.50, 662, 61
21.50, 631, 62
21.80, 640, 62
21.70, 637, 62
21.60, 634, 62
20.20, 595, 63
21.20, 622, 63
20.70, 608, 63
21.00, 617, 63
20.90, 614, 63
20.80, 611, 63
20.60, 606, 63
20.40, 600, 63
20.30, 597, 63
21.40, 628, 63
20.50, 603, 63
21.10, 620, 63
21.30, 625, 63
21.60, 634, 63
22.10, 649, 63
21.50, 631, 63
22.00, 646, 63
21.80, 640, 63
22.20, 652, 63
21.70, 637, 63
21.90, 643, 63
22.50, 662, 64
22.50, 662, 64
22.90, 674, 64
22.60, 665, 64
22.70, 668, 64
22.40, 658, 64
21.90, 643, 64
22.00, 646, 64
22.20, 652, 64
22.10, 649, 64
22.30, 655, 64
23.00, 678, 64
23.20, 684, 64
22.80, 671, 64
23.10, 681, 64
23.30, 687, 64
23.40, 691, 64
23.10, 681, 65
23.00, 678, 65
22.90, 674, 65
22.30, 655, 66
22.60, 665, 66
22.00, 646, 66
21.70, 637, 66
22.50, 662, 66
21.90, 643, 66
22.10, 649, 66
21.80, 640, 66
22.20, 652, 66
22.40, 658, 66
22.80, 671, 66
22.60, 665, 66
22.70, 668, 66
22.50, 662, 66
22.60, 665, 66
22.90, 674, 66
22.50, 662, 66
22.70, 668, 67
22.80, 671, 67
21.50, 631, 68
20.50, 603, 68
20.90, 614, 68
20.60, 606, 68
20.80, 611, 68
20.70, 608, 68
21.00, 617, 68
21.10, 620, 68
21.20, 622, 68
21.60, 634, 68
21.70, 637, 68
21.40, 628, 68
21.30, 625, 68
21.50, 631, 68
21.00, 617, 69
21.10, 620, 69
21.20, 622, 69
21.40, 628, 69
21.50, 631, 69
21.30, 625, 69
21.10, 620, 71
19.80, 584, 71
20.90, 614, 71
19.50, 576, 71
20.50, 603, 71
20.60, 606, 71
20.70, 608, 71
20.40, 600, 71
19.60, 579, 71
20.20, 595, 71
20.80, 611, 71
19.90, 587, 71
19.40, 574, 71
21.00, 617, 71
20.10, 592, 71
20.30, 597, 71
20.00, 589, 71
19.70, 581, 71
20.90, 614, 71
21.00, 617, 71
21.10, 620, 71
21.50, 631, 71
22.10, 649, 71
22.00, 646, 71
21.40, 628, 71
21.70, 637, 71
21.60, 634, 71
21.20, 622, 71
21.80, 640, 71
21.30, 625, 71
22.20, 652, 71
21.90, 643, 71
22.40, 658, 71
22.30, 655, 71
23.50, 694, 71
23.10, 681, 71
23.40, 691, 71
22.70, 668, 71
22.80, 671, 71
22.50, 662, 71
23.20, 684, 71
23.00, 678, 71
23.30, 687, 71
22.60, 665, 71
23.70, 701, 71
23.60, 697, 71
22.90, 674, 71
23.10, 681, 71
22.90, 674, 71
23.00, 678, 71
22.70, 668, 71
22.80, 671, 71
23.30, 687, 71
23.20, 684, 71
23.40, 691, 71
23.50, 694, 71
22.00, 646, 71
21.80, 640, 71
21.70, 637, 71
22.00, 646, 71
22.10, 649, 71
21.90, 643, 71
21.60, 634, 71
22.30, 655, 71
22.20, 652, 71
21.90, 643, 71
22.10, 649, 71
22.30, 655, 71
22.20, 652, 71
22.00, 646, 71
21.90, 643, 71
21.50, 631, 71
21.60, 634, 71
21.70, 637, 71
21.80, 640, 71
21.90, 643, 71
22.00, 646, 71
22.10, 649, 71
22.30, 655, 71
22.10, 649, 71
23.30, 687, 71
22.90, 674, 71
22.40, 658, 71
23.00, 678, 71
22.20, 652, 71
22.60, 665, 71
22.80, 671, 71
22.70, 668, 71
22.30, 655, 71
23.20, 684, 71
21.70, 637, 71
22.40, 658, 71
21.30, 625, 71
22.50, 662, 71
22.00, 646, 71
21.40, 628, 71
21.50, 631, 71
21.90, 643, 71
21.80, 640, 71
22.20, 652, 71
23.10, 681, 71
21.60, 634, 71
23.70, 701, 71
22.90, 674, 71
22.70, 668, 71
23.00, 678, 71
22.60, 665, 71
22.50, 662, 71
22.80, 671, 71
23.80, 704, 71
23.00, 678, 71
23.10, 681, 71
23.20, 684, 71
23.50, 694, 71
23.10, 681, 71
23.30, 687, 71
23.40, 691, 71
23.90, 708, 71
23.60, 697, 71
22.60, 665, 71
24.00, 711, 71
